Date,Day_of_Week,Is_Weekend,Data_Type,Predicted_Occupancy,Suggested_ADR,Projected_RevPAR
2023-11-15,2,0,History,0.46427834295423026,184.961187150214,85.87347348094862
2023-11-16,3,0,History,0.5495317500314916,205.00810050558312,112.65846024146501
2023-11-17,4,0,History,0.502668753227223,195.50982268541034,98.27667881295066
2023-11-18,5,1,History,0.7963407307249997,228.61278867214997,182.05367518425984
2023-11-19,6,1,History,0.7408571509352416,228.17829896949658,169.047524479791
2023-11-20,0,0,History,0.568569477181312,195.87549293782274,111.36882661228965
2023-11-21,1,0,History,0.6747523362177129,213.8571202294456,144.30059149161073
2023-11-22,2,0,History,0.6158183389427241,193.54401967649062,119.18795670947436
2023-11-23,3,0,History,0.49025238864161946,195.4753660230291,95.83226511338488
2023-11-24,4,0,History,0.5210184667604226,201.16750596687228,104.81198552087797
2023-11-25,5,1,History,0.7113011466384219,223.41993891445298,158.91885873173658
2023-11-26,6,1,History,0.7385298246790212,226.2487478715342,167.09144809941222
2023-11-27,0,0,History,0.5480690304172523,213.8461305490938,117.202441428523
2023-11-28,1,0,History,0.5757654461462302,192.1798794218898,110.6505340156731
2023-11-29,2,0,History,0.6697381764812036,202.11104734861743,135.36148429796924
2023-11-30,3,0,History,0.5188679130910232,207.17637067302752,107.49717109288605
2023-12-01,4,0,History,0.47927299709372345,177.53768693931818,85.08901931649423
2023-12-02,5,1,History,0.8158562120014938,233.4186233211993,190.43603383343722
2023-12-03,6,1,History,0.724076098339507,210.60468043805176,152.49381530362322
2023-12-04,0,0,History,0.5609794681402752,221.82609322319934,124.43988379598547
2023-12-05,1,0,History,0.509970875307729,203.50161160805067,103.7798949982911
2023-12-06,2,0,History,0.548000708127172,202.60851061558657,111.0296072899331
2023-12-07,3,0,History,0.5943291067273373,221.7101194441255,131.76877724163836
2023-12-08,4,0,History,0.5366138176094241,193.02736169523288,103.58114946235402
2023-12-09,5,1,History,0.8411852727828301,225.38443093740491,189.59006401908388
2023-12-10,6,1,History,0.8406065091045016,221.44610257389908,186.1490352394427
2023-12-11,0,0,History,0.4561549886454282,186.9651066010529,85.28506607869456
2023-12-12,1,0,History,0.5067295134443666,201.28410743811054,101.99659782619736
2023-12-13,2,0,History,0.476171473231783,202.5566660431155,96.45170608266858
2023-12-14,3,0,History,0.6568144901944153,225.29566587311695,147.97745792346262
2023-12-15,4,0,History,0.5539366800980179,187.1464275407944,103.66727076415191
2023-12-16,5,1,History,0.9007384663809039,238.35521677345747,214.695712410412
2023-12-17,6,1,History,0.7325514710720082,212.17350179529282,155.42801086264114
2023-12-18,0,0,History,0.5380733518219486,201.75446426731386,108.55870083335513
2023-12-19,1,0,History,0.6092592371080057,234.26755951207096,142.72967458747868
2023-12-20,2,0,History,0.5807297237448477,210.99158999448494,122.5290877699834
2023-12-21,3,0,History,0.6009490230134513,219.0895520128276,131.66165223456346
2023-12-22,4,0,History,0.514163265210695,221.02323924267995,113.64203037646094
2023-12-23,5,1,History,0.8982483588269566,251.09841831444322,225.54874215499325
2023-12-24,6,1,History,0.8708195980529616,232.60281500842632,202.5550898716252
2023-12-25,0,0,History,0.6046160206574583,197.70328120004646,119.53457115009459
2023-12-26,1,0,History,0.5528247661352926,204.98103391832075,113.31859213806615
2023-12-27,2,0,History,0.6058696423599491,204.90990639380806,124.14869170282714
2023-12-28,3,0,History,0.5776825509668373,192.523042230492,111.21720215560676
2023-12-29,4,0,History,0.5123121977547,203.6404697483647,104.32749660858423
2023-12-30,5,1,History,0.8448968539905503,237.14854837964836,200.36606245439071
2023-12-31,6,1,History,0.8421634800888738,251.90751501152025,212.1473095026421
2024-01-01,0,0,History,0.6557020789171312,211.95257720334496,138.97774550407703
2024-01-02,1,0,History,0.6434419196277017,217.14540585246465,139.72045678004622
2024-01-03,2,0,History,0.6195029415262231,205.29544000572017,127.1811289654639
2024-01-04,3,0,History,0.5525419616150621,213.98589046844086,118.23618367737812
2024-01-05,4,0,History,0.6288558869203943,211.6394107301381,133.09068934201062
2024-01-06,5,1,History,0.8841792573959805,226.69200965107063,200.43637275088608
2024-01-07,6,1,History,0.8636889678783932,236.23417857118775,204.0328538677492
2024-01-08,0,0,History,0.6609564720575439,220.0008761814044,145.4110029704296
2024-01-09,1,0,History,0.5608580201446571,208.63853588860135,117.01659616436095
2024-01-10,2,0,History,0.6810799941413066,228.56696656908935,155.6723882517716
2024-01-11,3,0,History,0.5928300631667796,194.80244259627105,115.48474434939031
2024-01-12,4,0,History,0.5529707424557981,196.8696483454304,108.86315561258453
2024-01-13,5,1,History,0.8696684284256344,243.3647161605188,211.64661023756898
2024-01-14,6,1,History,0.7810430387668932,220.8516140970786,172.4946157909555
2024-01-15,0,0,History,0.651011688879738,217.50588138127588,141.59887117930037
2024-01-16,1,0,History,0.6278312015011045,188.58566767599282,118.39996632290658
2024-01-17,2,0,History,0.7049567110008931,247.65513682321813,174.58615071737202
2024-01-18,3,0,History,0.6781843942237932,215.12125410680594,145.89187740108687
2024-01-19,4,0,History,0.5785906323944541,219.79862583932817,127.17342592380888
2024-01-20,5,1,History,0.8587090603832227,232.50192778248737,199.65151194338762
2024-01-21,6,1,History,0.9290846393531662,247.05544922262547,229.53542294123744
2024-01-22,0,0,History,0.6978126319328527,234.700459656738,163.77694546891865
2024-01-23,1,0,History,0.718974556680885,233.55551586017236,167.92047347594283
2024-01-24,2,0,History,0.7209486626461633,220.05031646776408,158.64498137229953
2024-01-25,3,0,History,0.6581029098794522,214.4577477340083,141.13526782994435
2024-01-26,4,0,History,0.983049119995123,258.34057760134516,253.96147747003414
2024-01-27,5,1,History,0.9821713264582514,271.54957668867814,266.7082079354957
2024-01-28,6,1,History,0.9043671175386301,242.3595384978534,219.18199723929632
2024-01-29,0,0,History,0.6907963853643744,238.65027494185387,164.85874729604677
2024-01-30,1,0,History,0.6577222935400139,213.35808524979933,140.3303691758038
2024-01-31,2,0,History,0.6487532358545443,224.39492722055243,145.57693514367836
2024-02-01,3,0,History,0.6809315970191226,229.10471732438515,156.00464105230824
2024-02-02,4,0,History,0.6463236031637654,210.53275527784882,136.0722889751745
2024-02-03,5,1,History,0.9263194983366555,235.16116904064913,217.83437613399553
2024-02-04,6,1,History,0.8832575202170609,249.7796439071796,220.61974887815597
2024-02-05,0,0,History,0.6776203216589511,212.44646279346455,143.95804045341384
2024-02-06,1,0,History,0.7116285177249075,212.2193526457367,151.02134335582505
2024-02-07,2,0,History,0.6618333537069291,209.34374035270193,138.5506697551813
2024-02-08,3,0,History,0.6937715998926758,214.02102660501345,148.4817100384331
2024-02-09,4,0,History,0.7022819748145898,228.79436852771576,160.67816095610124
2024-02-10,5,1,History,0.9699211787463139,252.14254460739326,244.5583940776979
2024-02-11,6,1,History,0.9425662006710809,251.413202514687,236.97358709281755
2024-02-12,0,0,History,0.7554598599183321,229.75978410281405,173.57429431317811
2024-02-13,1,0,History,0.598011972010954,203.86279557862903,121.91239240364195
2024-02-14,2,0,History,0.8518063914161357,242.1516677006963,206.26633823952932
2024-02-15,3,0,History,0.6631918051403903,228.14371878009206,151.30304468921082
2024-02-16,4,0,History,0.8787161069120908,243.71664285240217,214.15773959694727
2024-02-17,5,1,History,1.0,254.4965590662585,254.4965590662585
2024-02-18,6,1,History,0.9942592211299484,241.75537704728808,240.36751288701365
2024-02-19,0,0,History,0.7275743289015307,224.87560367989784,163.61371643372826
2024-02-20,1,0,History,0.6828765471653362,210.08524142204658,143.46228427268323
2024-02-21,2,0,History,0.770698744931132,226.82959591230718,174.81728488285097
2024-02-22,3,0,History,0.7104438045334205,204.6417140610889,145.38643790380036
2024-02-23,4,0,History,0.7475649601290517,208.43091198298424,155.8156464062215
2024-02-24,5,1,History,0.9258728685913024,240.67680995965995,222.8361284407541
2024-02-25,6,1,History,0.9716771012167831,241.68331340340842,234.83814138029118
2024-02-26,0,0,History,0.8248459573139764,233.55246766613936,192.64480877511824
2024-02-27,1,0,History,0.7742410373008782,226.07641793893666,175.0376403343092
2024-02-28,2,0,History,0.7428536015016818,224.5872680222697,166.83546090176654
2024-02-29,3,0,History,0.7063685523608806,226.72292965965545,160.14994761070858
2024-03-01,4,0,History,0.73349338000319,218.71664844371068,160.4272137299468
2024-03-02,5,1,History,0.9912620552802555,246.9317674115769,244.77409127838573
2024-03-03,6,1,History,1.0,264.5502122276316,264.5502122276316
2024-03-04,0,0,History,0.679964176560049,218.02725892425516,148.25072558207577
2024-03-05,1,0,History,0.7683650284949547,225.04439810324158,172.91624536122714
2024-03-06,2,0,History,0.6815724170056627,218.98236869379815,149.25234231225718
2024-03-07,3,0,History,0.8186754908418936,230.25390535409406,188.50322898402587
2024-03-08,4,0,History,0.6995642770366512,212.86070477413287,148.90974504482833
2024-03-09,5,1,History,1.0,240.0197016282028,240.0197016282028
2024-03-10,6,1,History,1.0,242.36568659849996,242.36568659849996
2024-03-11,0,0,History,0.7283594065180617,231.56513251951404,168.66264249218958
2024-03-12,1,0,History,0.7588694590690643,219.5878933597223,166.63854585200784
2024-03-13,2,0,History,0.8144175549037757,229.89250947201478,187.22849545489137
2024-03-14,3,0,History,0.7716553733834491,234.17290018967387,180.70077673214794
2024-03-15,4,0,History,0.7619469990645628,223.4107881983465,170.22717962637876
2024-03-16,5,1,History,0.9106217209072051,247.39578523915702,225.2839756996705
2024-03-17,6,1,History,1.0,234.59206957569134,234.59206957569134
2024-03-18,0,0,History,0.7984610746583637,228.52094067041742,182.46507586964165
2024-03-19,1,0,History,0.7751747664929176,228.30643761527688,176.97738946725212
2024-03-20,2,0,History,0.7832692842299951,228.5583156539812,179.02270830710714
2024-03-21,3,0,History,0.7794409191235587,211.41490493396702,164.78542781815105
2024-03-22,4,0,History,0.9625902427778666,258.29015074209474,248.62757890996474
2024-03-23,5,1,History,0.9854198780153468,239.9952583518205,236.4960982093126
2024-03-24,6,1,History,1.0,253.35037125262468,253.35037125262468
2024-03-25,0,0,History,0.6976989693776385,219.84953976423716,153.38879731165642
2024-03-26,1,0,History,0.685486720250258,228.5857672631326,156.69250789709358
2024-03-27,2,0,History,0.6674117101868204,238.6160593124241,159.25515222374477
2024-03-28,3,0,History,0.7055071382233422,207.64706897690587,146.49648939436182
2024-03-29,4,0,History,0.8275155924604346,226.26242043331848,187.2356808964095
2024-03-30,5,1,History,0.9223289219061818,244.1238171290087,225.16245706422046
2024-03-31,6,1,History,0.9848218116815687,237.42864799262895,233.8249112612063
2024-04-01,0,0,History,0.6853302326159028,226.35484934114788,155.1278215527065
2024-04-02,1,0,History,0.7198832439529355,230.42205061686414,165.87697327635564
2024-04-03,2,0,History,0.7583166469553559,231.42615545548597,175.49430622277308
2024-04-04,3,0,History,0.7146817804695584,223.83399555571782,159.97007847337565
2024-04-05,4,0,History,0.8039820785139487,244.09529563109265,196.24824313696263
2024-04-06,5,1,History,1.0,238.4437451833114,238.4437451833114
2024-04-07,6,1,History,0.8865337409873152,239.30605605215706,212.15289311283894
2024-04-08,0,0,History,0.7145174930814621,214.06372062084398,152.95227301769592
2024-04-09,1,0,History,0.9012587446484722,249.0250377904989,224.4359929451034
2024-04-10,2,0,History,0.8041980737953436,212.08639573447002,170.55947092785777
2024-04-11,3,0,History,0.7247267690393342,222.19183824800362,161.02837304038601
2024-04-12,4,0,History,0.745945283984533,227.94691526915278,170.03592644384645
2024-04-13,5,1,History,0.9385643713422578,234.38151578448804,219.98214001651348
2024-04-14,6,1,History,1.0,243.73809967778433,243.73809967778433
2024-04-15,0,0,History,0.8174599019327563,231.8997800069967,189.5687714227473
2024-04-16,1,0,History,0.8033170885899754,239.88267265341233,192.7018501991213
2024-04-17,2,0,History,0.8602386229691728,225.69517001104674,194.15170226109618
2024-04-18,3,0,History,0.7793097194636538,219.34647254261853,170.9388379825301
2024-04-19,4,0,History,0.7762528907776635,238.8811667881698,185.43219627165797
2024-04-20,5,1,History,1.0,247.27024600080165,247.27024600080165
2024-04-21,6,1,History,0.9778979175442665,240.01440135597684,234.70958326664353
2024-04-22,0,0,History,0.7592128161407403,233.2081295862432,177.05460081008638
2024-04-23,1,0,History,0.8791987739397403,233.03790742165157,204.88664248659876
2024-04-24,2,0,History,0.765291207730933,236.80333612648104,181.22351109894873
2024-04-25,3,0,History,0.7349063681686966,216.85343304707254,159.3669689055377
2024-04-26,4,0,History,0.6879859611936159,217.20265050111163,149.4323742788083
2024-04-27,5,1,History,0.9408472627971485,253.53444293360218,238.53718665887945
2024-04-28,6,1,History,0.9339949796297988,241.13688925124234,225.22064396420714
2024-04-29,0,0,History,0.7805468671927458,235.61521994006102,183.9087217871444
2024-04-30,1,0,History,0.6998836171834434,219.33288565053428,153.5074933763785
2024-05-01,2,0,History,0.6338661611532437,233.20353417932466,147.8198289776178
2024-05-02,3,0,History,0.7479902587549142,240.4868119165199,179.88179267258212
2024-05-03,4,0,History,0.9525132367324386,231.97036104890637,220.9548394286862
2024-05-04,5,1,History,1.0,255.2224368124801,255.2224368124801
2024-05-05,6,1,History,0.9437869515475008,236.21465529373964,222.93630943052227
2024-05-06,0,0,History,0.6431401219371329,216.22908158164057,139.06559789477058
2024-05-07,1,0,History,0.7142585867802661,222.1095649711292,158.64366398665845
2024-05-08,2,0,History,0.7114662356625568,210.59275339533082,149.82963351598914
2024-05-09,3,0,History,0.6693874977461188,227.52359520991513,152.30145007576593
2024-05-10,4,0,History,0.7437844713171831,226.41147656740904,168.4013403988331
2024-05-11,5,1,History,1.0,247.15316964327417,247.15316964327417
2024-05-12,6,1,History,0.9740141600027155,243.0203177578356,236.70523066449124
2024-05-13,0,0,History,0.8692071119772317,238.31848089538553,207.1481185098791
2024-05-14,1,0,History,0.812572230671282,235.33647324227107,191.22788302078467
2024-05-15,2,0,History,0.7775222722044128,226.50246935685863,176.11071463425512
2024-05-16,3,0,History,0.7020803331755758,191.8828376097955,134.71716655976013
2024-05-17,4,0,History,0.6750440212733381,217.67330928975863,146.93906602683373
2024-05-18,5,1,History,0.9553004311041332,231.11522249431553,220.78447168354728
2024-05-19,6,1,History,0.9738076462943605,245.28623897294528,238.86161504263987
2024-05-20,0,0,History,0.7052342240136079,206.47777983066436,145.61519683493117
2024-05-21,1,0,History,0.7566158767690141,211.49661132610674,160.02169401217765
2024-05-22,2,0,History,0.7135129998167182,233.70251820115712,166.74978482642882
2024-05-23,3,0,History,0.6780955994503723,214.6086401355933,145.52517447997437
2024-05-24,4,0,History,0.7103032203000829,217.0637004317891,154.1810454269523
2024-05-25,5,1,History,0.9631496429001689,251.1402047783028,241.88559855009763
2024-05-26,6,1,History,0.8712470442224566,233.41879919152115,203.36543886156792
2024-05-27,0,0,History,0.7414093757747121,245.17899849874533,181.77800823002386
2024-05-28,1,0,History,0.6667408648130296,213.94388887404278,142.645133489342
2024-05-29,2,0,History,0.6658433460490185,220.23558872473197,146.64240131555104
2024-05-30,3,0,History,0.7149781580061753,231.20722911438614,165.30811878991554
2024-05-31,4,0,History,0.7125445332298453,237.27698557905364,169.0704189356115
2024-06-01,5,1,History,0.8878993221229992,231.3698708557235,205.43315149248275
2024-06-02,6,1,History,1.0,245.82036496161356,245.82036496161356
2024-06-03,0,0,History,0.6403635964517926,226.7822783981144,145.22311540654823
2024-06-04,1,0,History,0.757056469987507,233.8062700392776,177.0045494568813
2024-06-05,2,0,History,0.6223403519321449,222.98579454989905,138.77305785605313
2024-06-06,3,0,History,0.823377266907638,218.65068125516714,180.03200033937264
2024-06-07,4,0,History,0.6199376596530896,227.47376350454914,141.01955257949058
2024-06-08,5,1,History,1.0,242.38592456715196,242.38592456715196
2024-06-09,6,1,History,0.8423660124051093,236.1595310219299,198.9327624384038
2024-06-10,0,0,History,0.6780599842632555,216.32376965040788,146.6804918449237
2024-06-11,1,0,History,0.6126657516097896,202.48174679549825,124.05363158772705
2024-06-12,2,0,History,0.6292606740679747,198.80070977258745,125.09746863669018
2024-06-13,3,0,History,0.6671838145782825,199.27990029149925,132.95632404526225
2024-06-14,4,0,History,0.7032638231611895,221.5165663766587,155.7845873635884
2024-06-15,5,1,History,1.0,234.74680909766545,234.74680909766545
2024-06-16,6,1,History,1.0,238.66184404913116,238.66184404913116
2024-06-17,0,0,History,0.6479334117528149,212.61298239329932,137.7590550650316
2024-06-18,1,0,History,0.7050028174851455,194.11219674591558,136.84964561410138
2024-06-19,2,0,History,0.5452353865309394,212.31333577353394,115.7607436961559
2024-06-20,3,0,History,0.6426841625615767,190.16953458508956,122.21894807954308
2024-06-21,4,0,History,0.6243168620697683,211.65796229364912,132.14163485125238
2024-06-22,5,1,History,0.8925969702569706,239.40988929163996,213.69654183127457
2024-06-23,6,1,History,0.8306970253515634,238.45031973697445,198.07997129963388
2024-06-24,0,0,History,0.6949679096575823,219.0799829418593,152.25355779292275
2024-06-25,1,0,History,0.5185251912136286,222.03159875969524,115.12897720233865
2024-06-26,2,0,History,0.6604271695581246,218.20588577149746,144.10909552099352
2024-06-27,3,0,History,0.6642344484290367,226.9595688353403,150.75436402103423
2024-06-28,4,0,History,0.6215876024004788,204.924132151345,127.37829997795342
2024-06-29,5,1,History,0.8271653485496651,233.9241029168612,193.49391212339322
2024-06-30,6,1,History,0.770138754860016,242.48957643629086,186.75062046317774
2024-07-01,0,0,History,0.6268762235919481,210.3106711122984,131.83875928796581
2024-07-02,1,0,History,0.5410882698240959,206.0311746243619,111.48105180732215
2024-07-03,2,0,History,0.5579817338112936,215.6067078725041,120.30460468004492
2024-07-04,3,0,History,0.5616398044169951,198.74168523978318,111.62124122757584
2024-07-05,4,0,History,0.5785152668301321,186.2359233498213,107.7403248900779
2024-07-06,5,1,History,0.7978674651669877,232.34248305382246,185.37850800475712
2024-07-07,6,1,History,0.8349240874813609,243.3791004417161,203.2030733483343
2024-07-08,0,0,History,0.5495968583567933,191.4452281867596,105.21769595884248
2024-07-09,1,0,History,0.61319877370398,218.02207634317136,133.6908698540282
2024-07-10,2,0,History,0.6271320937586251,219.4828732492579,137.64475384496603
2024-07-11,3,0,History,0.5784621459425876,185.1112520031057,107.07985207183565
2024-07-12,4,0,History,0.5936303833000186,200.00015200593415,118.72616689534468
2024-07-13,5,1,History,0.9238646601653251,238.42817820921587,220.27536783509478
2024-07-14,6,1,History,0.7568239866223424,223.88615865988186,169.44241514653405
2024-07-15,0,0,History,0.5012732678638544,192.6959841387056,96.59334567345041
2024-07-16,1,0,History,0.5952000711296427,201.54997907714244,119.96256188289317
2024-07-17,2,0,History,0.6552925405958558,232.2440829714065,152.1878151686877
2024-07-18,3,0,History,0.5424681490120403,203.17122358261494,110.21391758937253
2024-07-19,4,0,History,0.639375635970564,206.987126995559,132.34252596050544
2024-07-20,5,1,History,0.805410413605995,230.129346591474,185.34857222111643
2024-07-21,6,1,History,0.7641137889974359,231.782287230355,177.10804171807854
2024-07-22,0,0,History,0.49620832095864964,200.13709586297705,99.30969229970815
2024-07-23,1,0,History,0.5748144844637446,205.42417253809472,118.08078983387624
2024-07-24,2,0,History,0.49521350511239515,193.02118382453497,95.5866970026919
2024-07-25,3,0,History,0.5426604483160082,197.64473637692484,107.2539812496013
2024-07-26,4,0,History,0.6154232002737716,205.56423616252357,126.50900008097364
2024-07-27,5,1,History,0.7685831627038572,230.24646227849308,176.96355417937858
2024-07-28,6,1,History,0.8473144697059262,224.78964604657475,190.4675197353363
2024-07-29,0,0,History,0.4685988993626,200.79258217096222,94.09118300548732
2024-07-30,1,0,History,0.5003636388678564,214.16631144305393,107.16103491655309
2024-07-31,2,0,History,0.4544565266723878,198.7027262453708,90.30175080980553
2024-08-01,3,0,History,0.52624047914629,198.92819262545763,104.6840674029263
2024-08-02,4,0,History,0.5593944017615392,192.95817132560762,107.93972081368887
2024-08-03,5,1,History,0.7719732885992117,242.97839693903632,187.57283214359248
2024-08-04,6,1,History,0.9774141136369812,236.041234857709,230.71003435022612
2024-08-05,0,0,History,0.4764751977828948,206.13314012304696,98.21732870973797
2024-08-06,1,0,History,0.5230993498405823,208.69511359000307,109.16827823383707
2024-08-07,2,0,History,0.48338292433556873,195.9706064039163,94.7288448073398
2024-08-08,3,0,History,0.5257911392766836,199.9493258898616,105.13158385723523
2024-08-09,4,0,History,0.5308723801212462,184.7301252717144,98.06812128309099
2024-08-10,5,1,History,0.7828115910137187,231.5818091094981,181.2849244388415
2024-08-11,6,1,History,0.6981968295068571,226.01894627464375,157.80571169743695
2024-08-12,0,0,History,0.45530311527864153,184.63951036638613,84.06694427333863
2024-08-13,1,0,History,0.46266960316888817,194.70874557359778,90.0858180480485
2024-08-14,2,0,History,0.48406377857362354,198.78499700745184,96.22461677517359
2024-08-15,3,0,History,0.4985217786942449,205.6979041489202,102.544885049998
2024-08-16,4,0,History,0.5277529190414396,202.81332266537584,107.03532305714546
2024-08-17,5,1,History,0.6981614319200652,203.55294965239068,142.11281880086602
2024-08-18,6,1,History,0.6587657334876231,210.5771956541374,138.72104075086455
2024-08-19,0,0,History,0.5948871340305382,211.73497125694402,125.9584102250818
2024-08-20,1,0,History,0.4288440570487971,201.29968912527733,86.32617536714555
2024-08-21,2,0,History,0.5255835799447215,196.38199190052967,103.21515033975568
2024-08-22,3,0,History,0.4837158656006265,220.24808530556285,106.53749323046097
2024-08-23,4,0,History,0.49313785247292674,180.36905455892304,88.94680821775947
2024-08-24,5,1,History,0.7289504827600631,217.25804652542732,158.3703578982185
2024-08-25,6,1,History,0.7082771981857563,219.9973837836479,155.81913059447868
2024-08-26,0,0,History,0.49924548433758653,197.91705679823,98.80919687990196
2024-08-27,1,0,History,0.45268181777433975,182.94675847928565,82.81667118432613
2024-08-28,2,0,History,0.5315277787588799,207.6313953534059,110.36185437280267
2024-08-29,3,0,History,0.5002737248503337,203.73831299817257,101.92492473831896
2024-08-30,4,0,History,0.5005083864565879,200.53045310547427,100.3671735192294
2024-08-31,5,1,History,0.6938878991907722,222.70722855166238,154.5338509543122
2024-09-01,6,1,History,0.7061804325495199,216.38027914047169,152.80351911860416
2024-09-02,0,0,History,0.40739576117347276,174.56594661626158,71.1174266966997
2024-09-03,1,0,History,0.4479733035534855,187.6309316548261,84.05364830223071
2024-09-04,2,0,History,0.4126678338334825,192.83732919744264,79.57776292214282
2024-09-05,3,0,History,0.5290627312653033,204.53371727499427,108.21116709735382
2024-09-06,4,0,History,0.46488924687079125,196.9027152129376,91.53795498215645
2024-09-07,5,1,History,0.7198812534230574,227.47520802215607,163.75513787366043
2024-09-08,6,1,History,0.699134083976802,214.10194794318002,149.6859692529041
2024-09-09,0,0,History,0.46934674415825567,197.20148498693092,92.55587492178917
2024-09-10,1,0,History,0.5818297102843211,213.90389881248134,124.45564347475275
2024-09-11,2,0,History,0.4427387487785497,193.42497669283142,85.63673216350432
2024-09-12,3,0,History,0.4244271987699335,180.00948059293236,76.400919600089
2024-09-13,4,0,History,0.48267698409717763,188.65281471316237,91.05837164719287
2024-09-14,5,1,History,0.5791934860352532,216.22787184631898,125.23777487265347
2024-09-15,6,1,History,0.708007171891937,234.7254388186194,166.1872941090646
2024-09-16,0,0,History,0.43559662534099575,205.31249361234006,89.43342935788007
2024-09-17,1,0,History,0.40398275410334,192.71983490775435,77.85548967637561
2024-09-18,2,0,History,0.4784458297687515,185.81325695670824,88.90157790668651
2024-09-19,3,0,History,0.4552604381252923,195.46252824480052,88.98635624580521
2024-09-20,4,0,History,0.36198733213071455,201.82128453257567,73.05674835514091
2024-09-21,5,1,History,0.6693718854055271,223.12207234511746,149.3516422412397
2024-09-22,6,1,History,0.5569193301413455,203.6171577872958,113.39833112018545
2024-09-23,0,0,History,0.465674938316563,202.85374616006845,94.4639057303736
2024-09-24,1,0,History,0.4648991742569032,183.79596535953428,85.44659252739787
2024-09-25,2,0,History,0.4108370700451908,184.12699322603706,75.64619441321577
2024-09-26,3,0,History,0.4773180614543475,186.8898922352115,89.20592106712307
2024-09-27,4,0,History,0.38604311160616883,193.3000293441012,74.62214480156057
2024-09-28,5,1,History,0.6517422066001468,222.3152556572156,144.89223528290947
