Date,Day_of_Week,Is_Weekend,Data_Type,Predicted_Occupancy,Suggested_ADR,Projected_RevPAR
2024-09-29,6,1,History,0.7208720244209175,220.5489421701081,158.98756242605768
2024-09-30,0,0,History,0.41556805129142427,182.82750836174677,75.97727137235768
2024-10-01,1,0,History,0.4469018768928941,194.49269675394314,86.91915122129768
2024-10-02,2,0,History,0.4219300469427303,187.32720578753498,79.03897673158512
2024-10-03,3,0,History,0.4296881290117061,185.00710585423317,79.49535716837612
2024-10-04,4,0,History,0.43204004323602696,196.59394117669515,84.93645484592031
2024-10-05,5,1,History,0.6652743127170142,208.94750904651465,139.00741047485215
2024-10-06,6,1,History,0.7159897996839134,205.93548263875041,147.44770496232894
2024-10-07,0,0,History,0.4197702442496127,178.5358797213294,74.9440498379419
2024-10-08,1,0,History,0.4522944614266771,179.1968414745082,81.04973890407433
2024-10-09,2,0,History,0.41546099957218185,194.02121912298023,80.60824963504669
2024-10-10,3,0,History,0.3756139961679632,189.06545399855798,71.01563071370859
2024-10-11,4,0,History,0.4984257919222169,200.84778013730332,100.10771387075472
2024-10-12,5,1,History,0.7282990980289219,228.70722632769161,166.5672666471543
2024-10-13,6,1,History,0.8183190351640205,243.75149207757323,199.4664858167101
2024-10-14,0,0,History,0.40229176972236097,184.30651166398496,74.14499274865948
2024-10-15,1,0,History,0.44469098498517023,198.53387327090118,88.28622365775801
2024-10-16,2,0,History,0.4494051583763645,179.14436076357768,80.5083998211882
2024-10-17,3,0,History,0.5060332479253207,214.3904222551656,108.48868169786239
2024-10-18,4,0,History,0.4319861278490965,180.75030040272807,78.08162237853549
2024-10-19,5,1,History,0.6496084491771359,207.8600337273092,135.0276341555045
2024-10-20,6,1,History,0.7694120567317658,220.96411053584563,170.01245075129023
2024-10-21,0,0,History,0.44409191421349975,179.14648145412787,79.55750387357688
2024-10-22,1,0,History,0.5048009229494227,200.8058480690279,101.36697743888682
2024-10-23,2,0,History,0.6499642268821153,217.13546137022632,141.13028227819058
2024-10-24,3,0,History,0.46138627807708493,194.24449109789302,89.62174278463432
2024-10-25,4,0,History,0.4552322428278672,180.12074796247595,81.99677207479091
2024-10-26,5,1,History,0.6954771292356733,239.38157527208443,166.48441076214252
2024-10-27,6,1,History,0.7154431415925682,227.03662212427332,162.43179418915489
2024-10-28,0,0,History,0.510544884817027,227.39670891820228,116.0962265624146
2024-10-29,1,0,History,0.4287942351753845,184.82833111867552,79.25332288077519
2024-10-30,2,0,History,0.4753238283010164,207.1112051118714,98.44489089781176
2024-10-31,3,0,History,0.41525383484868916,199.31812235881054,82.76761466433634
2024-11-01,4,0,History,0.4228221246187612,189.3764614309025,80.07255777499708
2024-11-02,5,1,History,0.722360289297047,236.34653794029694,170.7273535209084
2024-11-03,6,1,History,0.6273165056304373,208.67755048690594,130.906871774965
2024-11-04,0,0,History,0.5798064478354404,204.37173058929798,118.49604715096248
2024-11-05,1,0,History,0.41861614340338404,157.14731542095458,65.78440312771515
2024-11-06,2,0,History,0.6277914111409708,216.86942165152345,136.14876025193612
2024-11-07,3,0,History,0.5397690375773266,190.7218046409086,102.94572493603414
2024-11-08,4,0,History,0.4398103554018587,188.47382358323077,82.89273933408793
2024-11-09,5,1,History,0.7694529264901735,216.68309626156707,166.72744253941477
2024-11-10,6,1,History,0.7140068407219821,217.7383686790156,155.46668472446208
2024-11-11,0,0,History,0.4442131678417108,198.86011908634543,88.33628345672535
2024-11-12,1,0,History,0.37586877112580197,187.69829274306778,70.54992663574792
2024-11-13,2,0,History,0.5056978888842231,207.66620179348035,105.01635983956807
2024-11-14,3,0,History,0.5036061997693814,213.01691533279447,107.2766392173447
2024-11-15,4,0,History,0.5521975736691705,201.5317980001387,111.28536987286199
2024-11-16,5,1,History,0.6909009666404305,214.30442424388193,148.06313386541893
2024-11-17,6,1,History,0.6688766328527075,226.46493982189085,151.4771064072574
2024-11-18,0,0,History,0.480418653111329,208.41233819853218,100.1251748091216
2024-11-19,1,0,History,0.4982884328942979,207.23475197046025,103.26267980059916
2024-11-20,2,0,History,0.5507526350157982,195.55347543418634,107.70159188187529
2024-11-21,3,0,History,0.5772213879841277,211.9486894534288,122.34131670772503
2024-11-22,4,0,History,0.5694524261780983,208.03994865828273,118.46885350542611
2024-11-23,5,1,History,0.7746181803005187,237.9871074435485,184.34914010290555
2024-11-24,6,1,History,0.8028549216571372,224.55677127033624,180.28650900582548
2024-11-25,0,0,History,0.482970064817873,181.63090357028813,87.7222892702709
2024-11-26,1,0,History,0.5255544626486193,209.45781426866466,110.08148902552236
2024-11-27,2,0,History,0.4597347173048648,170.38978789791548,78.33410097088405
2024-11-28,3,0,History,0.5246219287395111,195.1470588349878,102.37842639385414
2024-11-29,4,0,History,0.5281316932920849,192.58121421602553,101.70824276015529
2024-11-30,5,1,History,0.8620400977602518,225.90466306696771,194.7388778347456
2024-12-01,6,1,History,0.7667407809081195,219.183763381261,168.05712989732854
2024-12-02,0,0,History,0.5349696012472366,215.67069582223996,115.37726614473776
2024-12-03,1,0,History,0.5446136695245405,212.6669211425178,115.8213123099127
2024-12-04,2,0,History,0.5123426453230125,198.71695771237623,101.81117178490005
2024-12-05,3,0,History,0.49729632294757004,211.0658670133475,104.96227956547854
2024-12-06,4,0,History,0.7547173678614565,214.8487652344819,162.15009458605218
2024-12-07,5,1,History,0.7431046169154439,212.3276278340728,157.78164054220363
2024-12-08,6,1,History,0.7281454149820353,231.45050809066944,168.52962626148343
2024-12-09,0,0,History,0.5809618506383182,213.8926173570583,124.26345081763024
2024-12-10,1,0,History,0.6072623071620834,206.12359670037512,125.1710908928166
2024-12-11,2,0,History,0.5292390678661133,191.56929784963003,101.38595662570403
2024-12-12,3,0,History,0.5324591419190626,217.84323294228565,115.9926208853239
2024-12-13,4,0,History,0.5708548113732481,189.88445562784665,108.3964551001463
2024-12-14,5,1,History,0.773813642532725,221.3971048998369,171.3201001887426
2024-12-15,6,1,History,0.7726113797019734,229.5469032453763,177.35054962272557
2024-12-16,0,0,History,0.6081787144984258,228.83951953415703,139.175324816721
2024-12-17,1,0,History,0.5970683280885558,213.53783492958777,127.49667808505899
2024-12-18,2,0,History,0.7847922693356123,233.2822734636942,183.07812478734346
2024-12-19,3,0,History,0.5091365429052387,195.2198172890426,99.39354288113549
2024-12-20,4,0,History,0.5491829040272475,210.60309265547073,115.65961802165089
2024-12-21,5,1,History,0.8409126550138305,235.14435871017392,197.7358669944969
2024-12-22,6,1,History,0.7831271416942919,212.42806876525358,166.35818630777152
2024-12-23,0,0,History,0.6140531651228296,219.33466504721403,134.68314529339744
2024-12-24,1,0,History,0.6457660997442012,224.28054387288864,144.8327720653035
2024-12-25,2,0,History,0.5579373815780156,213.8273886460132,119.30229333082131
2024-12-26,3,0,History,0.5916092329910035,209.49420255575836,123.93870449007414
2024-12-27,4,0,History,0.6650379844205677,206.94202961056033,137.6243102641085
2024-12-28,5,1,History,0.9348003370075381,220.38819638790517,206.01896025589724
2024-12-29,6,1,History,0.8847080591296448,240.04134196697896,212.36650976248131
2024-12-30,0,0,History,0.6296714586596805,223.78656646337654,140.91201373343586
2024-12-31,1,0,History,0.5598951766891295,215.94484235974377,120.90647566811495
2025-01-01,2,0,History,0.6205424734462672,220.21497577856522,136.6527457595407
2025-01-02,3,0,History,0.6330042837821618,212.55831859272226,134.5503262227267
2025-01-03,4,0,History,0.5972244421554357,220.59708595585852,131.7459716011023
2025-01-04,5,1,History,0.8305815512925648,242.2997733678155,201.2497216416771
2025-01-05,6,1,History,0.7988298361367742,225.65664800646184,180.26126315017564
2025-01-06,0,0,History,0.5285787668645506,209.62385685261353,110.80271976054554
2025-01-07,1,0,History,0.5206370310688447,196.70411165279157,102.41144468994395
2025-01-08,2,0,History,0.6495639444603528,220.35663676220452,143.13572616327477
2025-01-09,3,0,History,0.630531289360981,200.06196249308744,126.14532716285464
2025-01-10,4,0,History,0.6015034150501668,197.92822341828747,119.05450232091232
2025-01-11,5,1,History,0.8616611915902547,246.74818962846456,212.6133390980009
2025-01-12,6,1,History,0.8912892020568172,248.50452142772934,221.4893966108321
2025-01-13,0,0,History,0.6250600734001951,218.8421227457778,136.78947330653037
2025-01-14,1,0,History,0.5687732559007012,207.75701380059843,118.16663317557327
2025-01-15,2,0,History,0.683953005281143,194.48255621787283,133.01692879997296
2025-01-16,3,0,History,0.6560000321636063,214.85124383429573,140.9424228656888
2025-01-17,4,0,History,0.6565672889227837,220.19856056417674,144.5751719343209
2025-01-18,5,1,History,0.937616318866362,238.41429941104028,223.54113777888224
2025-01-19,6,1,History,0.8575081814508709,228.62587621700473,196.04855934745564
2025-01-20,0,0,History,0.711315006825409,235.5757045640778,167.56853389989755
2025-01-21,1,0,History,0.6460492757293439,214.00203765901827,138.25586143421253
2025-01-22,2,0,History,0.6998886254501447,224.53681424143826,157.1507622823947
2025-01-23,3,0,History,0.6945719626109237,227.198510877286,157.80571560231584
2025-01-24,4,0,History,0.6082831069807682,200.81393993302603,122.15172730751043
2025-01-25,5,1,History,0.9377240606375542,245.70448029089735,230.40300297522018
2025-01-26,6,1,History,0.9312300724248989,256.3194521872629,238.69238202425527
2025-01-27,0,0,History,0.6687499841357787,235.0672302465751,157.20120649823852
2025-01-28,1,0,History,0.6648139531336585,216.88075928551277,144.18535493923116
2025-01-29,2,0,History,0.6675154135314786,214.3721058796771,143.09668490588658
2025-01-30,3,0,History,0.7147008038061963,224.16032106199495,160.20756164446283
2025-01-31,4,0,History,0.7051961672673912,222.95598719701434,157.22770764065206
2025-02-01,5,1,History,0.9300362836181157,256.87120902312313,238.89954460835764
2025-02-02,6,1,History,0.8561039684071762,225.64647994904695,193.1768469414894
2025-02-03,0,0,History,0.7075874676793239,217.9600159062722,154.2257757104643
2025-02-04,1,0,History,0.7211859444025566,210.94718117149057,152.1321420722186
2025-02-05,2,0,History,0.8021405452904187,220.0931056710661,176.5456037976507
2025-02-06,3,0,History,0.7429806561993664,228.06380577132788,169.44699606730603
2025-02-07,4,0,History,0.5963127111214954,217.7298495285198,129.8350768644269
2025-02-08,5,1,History,0.9472284822170622,238.22893128426875,225.65722900059072
2025-02-09,6,1,History,1.0,257.7209478897529,257.7209478897529
2025-02-10,0,0,History,0.728471877000329,233.9629742713526,170.43544701603193
2025-02-11,1,0,History,0.7156778007550021,240.9148400598341,172.41740290326513
2025-02-12,2,0,History,0.7461779757707037,225.31526606548084,168.125289142978
2025-02-13,3,0,History,0.6719390053340099,210.79625525895966,141.6422260868394
2025-02-14,4,0,History,0.7288232488891198,212.85760557285303,155.13557164436554
2025-02-15,5,1,History,0.9442250913926706,233.4045771600681,220.38645820043294
2025-02-16,6,1,History,0.9575654314538632,258.2543501594224,247.29543823524438
2025-02-17,0,0,History,0.7517352792293531,210.0225744933788,157.88137868124775
2025-02-18,1,0,History,0.6657101580298741,228.7485006594994,152.2802005231321
2025-02-19,2,0,History,0.7781449949618813,219.13008920366667,170.5149821593838
2025-02-20,3,0,History,0.6942716259783135,212.57510061923728,147.58486074942147
2025-02-21,4,0,History,0.7300775193181367,221.49219738171388,161.70647401276477
2025-02-22,5,1,History,0.8986164504997693,232.8250995543118,209.2204645487511
2025-02-23,6,1,History,1.0,259.31979754959576,259.31979754959576
2025-02-24,0,0,History,0.794056055648433,247.53904508467107,196.55987775891353
2025-02-25,1,0,History,0.6974894055344547,213.1746189779141,148.68703826593918
2025-02-26,2,0,History,0.6691644246293912,212.59406407129285,142.2603845638906
2025-02-27,3,0,History,0.7399919140823071,222.36598333539175,164.54902963515096
2025-02-28,4,0,History,0.8002130959787163,235.43187723279797,188.39567137253832
2025-03-01,5,1,History,0.906321765467325,239.09733375717394,216.69911764933212
2025-03-02,6,1,History,0.9248030441480225,256.3528785253282,237.07592243633175
2025-03-03,0,0,History,0.7086742778560606,232.33366695122535,164.64889364831012
2025-03-04,1,0,History,0.6915929352649697,207.304669990546,143.37044521289758
2025-03-05,2,0,History,0.6929379286384825,224.50347451959652,155.56697260575154
2025-03-06,3,0,History,0.6302385990646475,228.22725227955976,143.83762374504363
2025-03-07,4,0,History,0.7655049192906888,221.60268247140004,169.63794355986923
2025-03-08,5,1,History,1.0,247.05735128206445,247.05735128206445
2025-03-09,6,1,History,0.903203233167313,235.03995333820174,212.2888457785582
2025-03-10,0,0,History,0.8119910405346918,226.12834789823413,183.61419250427792
2025-03-11,1,0,History,0.8241302000699632,215.72850448788583,177.7883755643953
2025-03-12,2,0,History,0.7034331312022786,207.06016360557734,145.65297923232737
2025-03-13,3,0,History,0.8001668876629217,230.79142595366446,184.67165700463133
2025-03-14,4,0,History,0.7140085871947257,236.53683846600038,168.88933385261598
2025-03-15,5,1,History,1.0,243.86639187481717,243.86639187481717
2025-03-16,6,1,History,0.9523813608297996,238.81056305349438,227.43872902141766
2025-03-17,0,0,History,0.855573566821342,252.57256738634152,216.09441235995598
2025-03-18,1,0,History,0.7307087269112311,211.98829807296323,154.90169940497356
2025-03-19,2,0,History,0.7524375194170362,208.63132031463942,156.9820331302484
2025-03-20,3,0,History,0.7122803818526572,212.94288382389072,151.6750386028869
2025-03-21,4,0,History,0.9902617504025611,242.39833025231246,240.03779481031302
2025-03-22,5,1,History,1.0,232.52546915304936,232.52546915304936
2025-03-23,6,1,History,1.0,248.71958293725388,248.71958293725388
2025-03-24,0,0,History,0.7963118916804841,239.11565266666378,190.41063770540464
2025-03-25,1,0,History,0.7175938540659872,208.89983766945045,149.90523962698003
2025-03-26,2,0,History,0.7905251908322137,229.92830127275727,181.76411424137316
2025-03-27,3,0,History,0.7490357094758401,228.86292770385174,171.42650542537248
2025-03-28,4,0,History,0.8152191770533549,230.68807495259256,188.06134261887516
2025-03-29,5,1,History,1.0,251.8569258974106,251.8569258974106
2025-03-30,6,1,History,0.9674242227821563,248.71569490416775,240.6135878363884
2025-03-31,0,0,History,0.7973565654388445,221.60837697470012,176.70089433702358
2025-04-01,1,0,History,0.7841003334626249,243.39585906638115,190.8467742573715
2025-04-02,2,0,History,0.6113093556525383,223.60850390601598,136.69397044121473
2025-04-03,3,0,History,0.7899787740845766,240.89699138086934,190.30350993172198
2025-04-04,4,0,History,0.7282421679057447,232.9609741960131,169.65200488593882
2025-04-05,5,1,History,0.9553854514132252,229.78875044699228,219.53682907548068
2025-04-06,6,1,History,0.9573358050484384,254.9942042829635,244.11508183991683
2025-04-07,0,0,History,0.7425036518835031,230.8063794638454,171.37457962991476
2025-04-08,1,0,History,0.7729915063944462,211.9339144900068,163.8231158177021
2025-04-09,2,0,History,0.6803940084894091,215.89029729744013,146.89046477217553
2025-04-10,3,0,History,0.7577940303454743,228.54733752780032,173.1918080299193
2025-04-11,4,0,History,0.7767301258042282,244.3161835616692,189.7677399938642
2025-04-12,5,1,History,1.0,257.2472385789426,257.2472385789426
2025-04-13,6,1,History,0.943107545285567,235.66509725577367,222.2575313823771
2025-04-14,0,0,History,0.728920973255965,239.84598191011617,174.82876656545446
2025-04-15,1,0,History,0.7589008781291832,226.32788544005717,171.76043100558056
2025-04-16,2,0,History,0.80256113396319,227.69770202728807,182.74132593983285
2025-04-17,3,0,History,0.7293093882260315,219.659756856715,160.19992289104965
2025-04-18,4,0,History,0.803739741147647,214.13842173453338,172.11155965467952
2025-04-19,5,1,History,0.8961840336707438,238.52070832891297,213.7584505042082
2025-04-20,6,1,History,0.9295868273457314,247.9335353076297,230.4757484792304
2025-04-21,0,0,History,0.7588463887252742,222.03080559727528,168.48727501325575
2025-04-22,1,0,History,0.6699909770399209,221.2036224764677,148.20443114777842
2025-04-23,2,0,History,0.830885063317361,224.44459562259428,186.48766204511873
2025-04-24,3,0,History,0.7122547651166671,219.81619736889053,156.56513402581805
2025-04-25,4,0,History,0.7762094935047003,230.78635261655634,179.13855787229434
2025-04-26,5,1,History,0.8917924524487679,241.075854015511,214.98962707867372
2025-04-27,6,1,History,1.0,233.94534910280953,233.94534910280953
2025-04-28,0,0,History,0.7860240909678765,224.21234958807537,176.2363082687387
2025-04-29,1,0,History,0.7234613379729761,239.1207631004237,172.99462720975157
2025-04-30,2,0,History,0.7135603191164033,216.43157116833515,154.43698098974178
2025-05-01,3,0,History,0.750844511934327,225.2425266345511,169.12211497777417
2025-05-02,4,0,History,0.7198657665714147,221.11901915165205,159.17601222512332
2025-05-03,5,1,History,1.0,265.6823975891965,265.6823975891965
2025-05-04,6,1,History,0.9212167079962378,255.02535202157046,234.93361524489282
2025-05-05,0,0,History,0.7228066141545413,230.3559714136422,166.50281974777502
2025-05-06,1,0,History,0.7342374485566207,213.6913217219367,156.90017083980678
2025-05-07,2,0,History,0.7035580051245643,223.94763100437723,157.56014852181167
2025-05-08,3,0,History,0.5774078588002686,213.4202033107782,123.23050261839442
2025-05-09,4,0,History,0.7113821841649327,214.1521700605327,152.34403848132186
2025-05-10,5,1,History,1.0,241.29482894152312,241.29482894152312
2025-05-11,6,1,History,1.0,267.0501414720703,267.0501414720703
2025-05-12,0,0,History,0.7323222160270914,220.22418848053985,161.2750657308368
2025-05-13,1,0,History,0.65800690621234,231.95045881034548,152.62500379632823
2025-05-14,2,0,History,0.7309487747502136,233.0658150299667,170.35917193231407
2025-05-15,3,0,History,0.6807617420358613,222.15494202733933,151.2345853364073
2025-05-16,4,0,History,0.7253256823488277,227.05788259847762,164.6909136284208
2025-05-17,5,1,History,0.9619127920861624,232.18708360530857,223.3437258771256
2025-05-18,6,1,History,0.905173420468878,242.58508984523195,219.5815755299587
2025-05-19,0,0,History,0.6574932194537073,229.91952607518698,151.1705294144453
2025-05-20,1,0,History,0.7179607023531058,228.60946526716668,164.13261224778296
2025-05-21,2,0,History,0.6872177988169377,220.26514675233784,151.37012930723137
2025-05-22,3,0,History,0.6542941354526282,232.54878550343312,152.15530656152745
2025-05-23,4,0,History,0.6481729127030335,212.9668840436953,138.03936553989115
2025-05-24,5,1,History,0.9271011475951884,236.514558009302,219.27291815339262
2025-05-25,6,1,History,1.0,251.53831916078258,251.53831916078258
2025-05-26,0,0,History,0.6618638862332731,223.85106230444327,148.15893403426537
2025-05-27,1,0,History,0.6853648632727692,201.3585453691943,138.00407191576156
2025-05-28,2,0,History,0.6890206037460019,221.75074680950436,152.7908334478115
2025-05-29,3,0,History,0.6252347462065004,220.62692477601314,137.94361931865123
2025-05-30,4,0,History,0.5914678830321553,206.4503720502469,122.10876450776037
2025-05-31,5,1,Forecast,0.8992956938374155,210.0,188.85209570585724
2025-06-01,6,1,Forecast,0.8755173838829677,210.0,183.85865061542322
2025-06-02,0,0,Forecast,0.6627064573489543,172.5,114.31686389269461
2025-06-03,1,0,Forecast,0.6711235505155567,172.5,115.76881246393353
2025-06-04,2,0,Forecast,0.6660771950043491,172.5,114.89831613825022
2025-06-05,3,0,Forecast,0.6868319706057252,172.5,118.4785149294876
2025-06-06,4,0,Forecast,0.6428756983544021,172.5,110.89605796613435
2025-06-07,5,1,Forecast,0.9829217408268575,210.0,206.41356557364006
2025-06-08,6,1,Forecast,0.9012226263830317,210.0,189.25675154043665
2025-06-09,0,0,Forecast,0.6524893152561634,172.5,112.55440688168818
2025-06-10,1,0,Forecast,0.6453805741247387,172.5,111.32814903651743
2025-06-11,2,0,Forecast,0.6327207162864183,172.5,109.14432355940717
2025-06-12,3,0,Forecast,0.6359881297632463,172.5,109.70795238415998
2025-06-13,4,0,Forecast,0.6539670306351789,172.5,112.80931278456836
2025-06-14,5,1,Forecast,0.9527021353715236,210.0,200.06744842801996
2025-06-15,6,1,Forecast,0.913231106918207,210.0,191.77853245282347
2025-06-16,0,0,Forecast,0.6478498593318065,172.5,111.75410073473662
2025-06-17,1,0,Forecast,0.6703764131733019,172.5,115.63993127239458
2025-06-18,2,0,Forecast,0.6648333823994393,172.5,114.68375846390329
2025-06-19,3,0,Forecast,0.6733700261428861,172.5,116.15632950964785
2025-06-20,4,0,Forecast,0.6122869940562061,172.5,105.61950647469556
2025-06-21,5,1,Forecast,0.8748059583920318,210.0,183.7092512623267
2025-06-22,6,1,Forecast,0.8607127944154542,210.0,180.7496868272454
2025-06-23,0,0,Forecast,0.6096169588915433,172.5,105.15892540879122
2025-06-24,1,0,Forecast,0.5737771096271477,150.0,86.06656644407215
2025-06-25,2,0,Forecast,0.5948757357333269,150.0,89.23136035999903
2025-06-26,3,0,Forecast,0.6329376513427489,172.5,109.18174485662419
2025-06-27,4,0,Forecast,0.6208681847634034,172.5,107.0997618716871
2025-06-28,5,1,Forecast,0.8329737582981735,172.5,143.68797330643494
2025-06-29,6,1,Forecast,0.8258849460234089,172.5,142.46515318903803
2025-06-30,0,0,Forecast,0.5781171799061364,150.0,86.71757698592046
2025-07-01,1,0,Forecast,0.5683809672759105,150.0,85.25714509138658
2025-07-02,2,0,Forecast,0.5846448211057347,150.0,87.6967231658602
2025-07-03,3,0,Forecast,0.5671621915462597,150.0,85.07432873193895
2025-07-04,4,0,Forecast,0.5783943994227264,150.0,86.75915991340896
2025-07-05,5,1,Forecast,0.8354008723684713,172.5,144.10665048356128
2025-07-06,6,1,Forecast,0.8249269970761179,172.5,142.29990699563035
2025-07-07,0,0,Forecast,0.5639933414984815,150.0,84.59900122477222
2025-07-08,1,0,Forecast,0.5806006028825279,150.0,87.09009043237918
2025-07-09,2,0,Forecast,0.6094032154222538,172.5,105.12205466033879
2025-07-10,3,0,Forecast,0.5936408014011979,150.0,89.04612021017968
2025-07-11,4,0,Forecast,0.5984494067212938,150.0,89.76741100819406
2025-07-12,5,1,Forecast,0.9010308479360692,210.0,189.21647806657455
2025-07-13,6,1,Forecast,0.847225110220608,172.5,146.1463315130549
2025-07-14,0,0,Forecast,0.5504188634548401,150.0,82.56282951822602
2025-07-15,1,0,Forecast,0.6048907996227156,172.5,104.34366293491844
2025-07-16,2,0,Forecast,0.5958525670978843,150.0,89.37788506468264
2025-07-17,3,0,Forecast,0.5992189514187881,150.0,89.88284271281822
2025-07-18,4,0,Forecast,0.6253068272234986,172.5,107.86542769605352
2025-07-19,5,1,Forecast,0.8026300500289798,172.5,138.453683629999
2025-07-20,6,1,Forecast,0.7822202246487103,172.5,134.93298875190254
2025-07-21,0,0,Forecast,0.5218760610594613,150.0,78.28140915891919
2025-07-22,1,0,Forecast,0.5425401218004647,150.0,81.38101827006972
2025-07-23,2,0,Forecast,0.5202042736665062,150.0,78.03064104997594
2025-07-24,3,0,Forecast,0.5341159717694641,150.0,80.11739576541962
2025-07-25,4,0,Forecast,0.5915703731679048,150.0,88.73555597518573
2025-07-26,5,1,Forecast,0.7813774595064351,172.5,134.78761176486006
2025-07-27,6,1,Forecast,0.8190270906291579,172.5,141.28217313352974
2025-07-28,0,0,Forecast,0.4865003621533424,150.0,72.97505432300136
2025-07-29,1,0,Forecast,0.513822137578526,150.0,77.0733206367789
2025-07-30,2,0,Forecast,0.479630988055262,150.0,71.9446482082893
2025-07-31,3,0,Forecast,0.4897098343855448,150.0,73.45647515783172
2025-08-01,4,0,Forecast,0.5545344611998048,150.0,83.18016917997072
2025-08-02,5,1,Forecast,0.7842353367576278,172.5,135.2805955906908
2025-08-03,6,1,Forecast,0.7994206482976124,172.5,137.90006183133815
2025-08-04,0,0,Forecast,0.4995009245697417,150.0,74.92513868546126
2025-08-05,1,0,Forecast,0.503524287879422,150.0,75.52864318191331
2025-08-06,2,0,Forecast,0.505033075022227,150.0,75.75496125333406
2025-08-07,3,0,Forecast,0.5159178784858465,150.0,77.38768177287697
2025-08-08,4,0,Forecast,0.5114605565162637,150.0,76.71908347743955
2025-08-09,5,1,Forecast,0.7684064706032983,172.5,132.55011617906894
2025-08-10,6,1,Forecast,0.7509057091338769,172.5,129.53123482559377
2025-08-11,0,0,Forecast,0.47350334133453764,150.0,71.02550120018064
2025-08-12,1,0,Forecast,0.4671015020006639,150.0,70.06522530009958
2025-08-13,2,0,Forecast,0.4941766069904778,150.0,74.12649104857167
2025-08-14,3,0,Forecast,0.49541114674243714,150.0,74.31167201136557
2025-08-15,4,0,Forecast,0.5085597479898036,150.0,76.28396219847055
2025-08-16,5,1,Forecast,0.715543241543939,172.5,123.43120916632948
2025-08-17,6,1,Forecast,0.6803119047793151,172.5,117.35380357443186
2025-08-18,0,0,Forecast,0.5155582626094306,150.0,77.3337393914146
2025-08-19,1,0,Forecast,0.4871760052876043,150.0,73.07640079314065
2025-08-20,2,0,Forecast,0.5390646431597438,150.0,80.85969647396156
2025-08-21,3,0,Forecast,0.4967862342125994,150.0,74.5179351318899
2025-08-22,4,0,Forecast,0.4723463250041446,150.0,70.85194875062169
2025-08-23,5,1,Forecast,0.725593385235483,172.5,125.16485895312081
2025-08-24,6,1,Forecast,0.704927708111291,172.5,121.6000296491977
2025-08-25,0,0,Forecast,0.4697642768938132,150.0,70.46464153407199
2025-08-26,1,0,Forecast,0.45750031663762786,150.0,68.62504749564418
2025-08-27,2,0,Forecast,0.5019856226837673,150.0,75.2978434025651
2025-08-28,3,0,Forecast,0.5005804981547146,150.0,75.0870747232072
